date,timestamp,temperature,temperature_max,temperature_min,humidity,dew,windspeed,wind_direction,wind_rec,windspeed_max,windspeed_max_direction,temperature_feeling,heat_index,thw_index,pressure,rain,rain_intensity,heat_degrees,cold_degrees,temperature_interior,humidity_interior,dew_interior,heat_index_interior,air_density_interior,wind_direction_degrees,tx_wind,iss_reception,arc_interior
2024-09-05,2024-09-05 00:15:00,15.7,15.8,15.7,92,14.4,0.0,O,0.0,6.4,NO,15.7,15.9,15.9,1011.0,0.0,0.0,0.027,0.0,23.2,65,16.2,23.7,11.85,1.1676,350,1,100.0
2024-09-05,2024-09-05 00:30:00,15.7,15.7,15.6,92,14.4,3.2,NO,0.8,14.5,NO,15.7,15.9,15.9,1011.1,0.0,0.0,0.028,0.0,23.1,65,16.2,23.7,11.85,1.1679,350,1,100.0
2024-09-05,2024-09-05 00:45:00,15.7,15.8,15.6,91,14.3,1.6,ONO,0.4,6.4,NO,15.7,15.9,15.9,1010.9,0.0,0.0,0.027,0.0,23.0,66,16.3,23.6,12.08,1.168,351,1,100.0
2024-09-05,2024-09-05 01:00:00,15.8,15.8,15.7,90,14.1,1.6,ONO,0.4,4.8,ONO,15.8,15.9,15.9,1010.8,0.0,0.0,0.027,0.0,22.9,65,16.0,23.4,11.85,1.1685,351,1,100.0
2024-09-05,2024-09-05 01:15:00,15.5,15.7,15.4,90,13.9,1.6,NO,0.4,4.8,NO,15.5,15.7,15.7,1010.8,0.0,0.0,0.03,0.0,22.9,66,16.2,23.4,12.09,1.1684,352,1,100.0
2024-09-05,2024-09-05 01:30:00,15.3,15.4,15.2,91,13.8,0.0,NO,0.0,6.4,ONO,15.3,15.4,15.4,1010.7,0.0,0.0,0.032,0.0,22.8,65,15.9,23.2,11.85,1.1689,349,1,100.0
2024-09-05,2024-09-05 01:45:00,15.1,15.2,15.0,90,13.4,0.0,NNO,0.0,8.0,OSO,15.1,15.2,15.2,1010.6,0.0,0.0,0.034,0.0,22.8,66,16.1,23.2,12.09,1.1688,351,1,100.0
2024-09-05,2024-09-05 02:00:00,14.8,15.0,14.7,89,13.0,1.6,ONO,0.4,6.4,NNO,14.8,14.9,14.9,1010.6,0.0,0.0,0.036,0.0,22.7,65,15.8,23.1,11.85,1.1694,351,1,100.0
2024-09-05,2024-09-05 02:15:00,14.6,14.7,14.6,89,12.8,0.0,NO,0.0,3.2,NO,14.6,14.7,14.7,1010.9,0.0,0.0,0.039,0.0,22.6,66,15.9,23.0,12.1,1.17,352,1,100.0
2024-09-05,2024-09-05 02:30:00,14.6,14.7,14.6,88,12.6,1.6,NO,0.4,6.4,OSO,14.6,14.6,14.6,1010.7,0.0,0.0,0.039,0.0,22.6,66,15.9,22.9,12.1,1.17,351,1,100.0
2024-09-05,2024-09-05 02:45:00,14.4,14.6,14.3,88,12.4,1.6,NO,0.4,6.4,NNO,14.4,14.4,14.4,1010.7,0.0,0.0,0.041,0.0,22.4,66,15.8,22.7,12.1,1.1706,351,1,100.0
2024-09-05,2024-09-05 03:00:00,14.3,14.3,14.3,88,12.4,0.0,ONO,0.0,3.2,ONO,14.3,14.3,14.3,1010.6,0.0,0.0,0.042,0.0,22.4,66,15.7,22.7,12.1,1.1708,351,1,100.0
2024-09-05,2024-09-05 03:15:00,14.3,14.3,14.3,87,12.1,0.0,ONO,0.0,4.8,NNO,14.3,14.3,14.3,1010.7,0.0,0.0,0.042,0.0,22.3,66,15.7,22.6,12.11,1.1712,352,1,100.0
2024-09-05,2024-09-05 03:30:00,14.3,14.3,14.3,87,12.1,1.6,NNO,0.4,6.4,OSO,14.3,14.3,14.3,1010.6,0.0,0.0,0.042,0.0,22.2,66,15.6,22.4,12.11,1.1718,351,1,100.0
2024-09-05,2024-09-05 03:45:00,14.3,14.4,14.3,86,12.0,3.2,NO,0.8,12.9,NNO,14.3,14.3,14.3,1010.6,0.0,0.0,0.042,0.0,22.2,66,15.5,22.3,12.11,1.172,350,1,100.0
2024-09-05,2024-09-05 04:00:00,14.2,14.3,14.1,87,12.1,3.2,NO,0.8,9.7,O,14.2,14.2,14.2,1010.5,0.0,0.0,0.043,0.0,22.1,66,15.4,22.2,12.12,1.1725,350,1,100.0
2024-09-05,2024-09-05 04:15:00,13.9,14.1,13.8,88,11.9,3.2,ONO,0.8,11.3,NNO,13.9,13.9,13.9,1010.5,0.0,0.0,0.046,0.0,21.9,66,15.3,22.1,12.12,1.173,351,1,100.0
2024-09-05,2024-09-05 04:30:00,13.8,13.9,13.8,87,11.7,3.2,NNO,0.8,9.7,ONO,13.8,13.8,13.8,1010.6,0.0,0.0,0.047,0.0,21.9,66,15.2,22.0,12.12,1.1734,352,1,100.0
2024-09-05,2024-09-05 04:45:00,13.7,13.8,13.7,88,11.8,3.2,NO,0.8,11.3,NNO,13.7,13.7,13.7,1010.7,0.0,0.0,0.048,0.0,21.8,66,15.1,21.8,12.13,1.1741,351,1,100.0
2024-09-05,2024-09-05 05:00:00,13.8,13.8,13.7,88,11.8,3.2,NO,0.8,9.7,OSO,13.8,13.8,13.8,1010.5,0.0,0.0,0.047,0.0,21.7,66,15.0,21.7,12.13,1.1745,351,1,100.0
2024-09-05,2024-09-05 05:15:00,13.9,13.9,13.8,87,11.8,3.2,NO,0.8,9.7,OSO,13.9,13.9,13.9,1010.4,0.0,0.0,0.046,0.0,21.6,66,15.0,21.6,12.13,1.1747,351,1,100.0
2024-09-05,2024-09-05 05:30:00,13.9,13.9,13.8,87,11.8,3.2,NO,0.8,9.7,OSO,13.9,13.9,13.9,1010.5,0.0,0.0,0.046,0.0,21.6,66,14.9,21.6,12.13,1.175,352,1,100.0
2024-09-05,2024-09-05 05:45:00,13.9,14.0,13.8,87,11.8,1.6,ENE,0.4,6.4,NE,13.9,13.9,13.9,1010.6,0.0,0.0,0.046,0.0,21.4,66,14.8,21.4,12.14,1.1758,351,1,100.0
2024-09-05,2024-09-05 06:00:00,13.8,13.8,13.8,88,11.8,1.6,O,0.4,8.0,NNO,13.8,13.8,13.8,1010.8,0.0,0.0,0.047,0.0,21.5,66,14.9,21.4,12.14,1.1758,351,1,100.0
2024-09-05,2024-09-05 06:15:00,14.1,14.2,13.8,87,11.9,0.0,OSO,0.0,3.2,OSO,14.1,14.1,14.1,1011.0,0.0,0.0,0.045,0.0,21.8,65,14.9,21.8,11.85,1.1748,350,1,100.0
2024-09-05,2024-09-05 06:30:00,14.4,14.6,14.2,86,12.1,1.6,NO,0.4,9.7,ONO,14.4,14.3,14.3,1011.0,0.0,0.0,0.041,0.0,22.3,65,15.4,22.4,11.85,1.1722,350,1,100.0
2024-09-05,2024-09-05 06:45:00,14.8,14.9,14.6,86,12.5,3.2,NO,0.8,12.9,NO,14.8,14.8,14.8,1011.0,0.0,0.0,0.037,0.0,22.9,64,15.8,23.4,11.65,1.169,352,1,100.0
2024-09-05,2024-09-05 07:00:00,15.2,15.3,15.0,85,12.7,1.6,NO,0.4,9.7,NO,15.2,15.2,15.2,1011.3,0.0,0.0,0.033,0.0,23.6,63,16.1,24.2,11.46,1.1665,351,1,100.0
2024-09-05,2024-09-05 07:15:00,15.5,15.7,15.3,84,12.8,1.6,NO,0.4,8.0,O,15.5,15.6,15.6,1011.3,0.0,0.0,0.03,0.0,23.9,60,15.7,24.4,10.95,1.1655,351,1,100.0
2024-09-05,2024-09-05 07:30:00,16.1,16.4,15.7,82,13.0,1.6,NO,0.4,4.8,ENE,16.1,16.2,16.2,1011.4,0.0,0.0,0.023,0.0,24.2,60,15.9,24.6,10.93,1.1645,351,1,100.0
2024-09-05,2024-09-05 07:45:00,16.6,16.7,16.4,80,13.1,3.2,NNO,0.8,9.7,NNO,16.6,16.7,16.7,1011.4,0.0,0.0,0.019,0.0,24.4,60,16.2,24.8,10.91,1.1631,352,1,100.0
2024-09-05,2024-09-05 08:00:00,16.9,17.0,16.7,79,13.2,4.8,NO,1.21,14.5,OSO,16.9,17.0,17.0,1011.3,0.0,0.0,0.015,0.0,24.6,60,16.3,25.0,10.9,1.1621,351,1,100.0
2024-09-05,2024-09-05 08:15:00,17.3,17.4,17.0,77,13.2,4.8,NNO,1.21,14.5,NNO,17.3,17.3,17.3,1011.3,0.0,0.0,0.011,0.0,24.8,60,16.5,25.3,10.88,1.161,351,1,100.0
2024-09-05,2024-09-05 08:30:00,17.6,17.8,17.4,77,13.5,4.8,NO,1.21,12.9,SO,17.6,17.7,17.7,1011.4,0.0,0.0,0.008,0.0,24.8,58,16.0,25.2,10.48,1.1618,351,1,100.0
2024-09-05,2024-09-05 08:45:00,17.9,18.2,17.8,75,13.4,4.8,OSO,1.21,11.3,SO,17.9,18.1,18.1,1011.5,0.0,0.0,0.004,0.0,24.8,58,16.0,25.2,10.48,1.1619,351,1,100.0
2024-09-05,2024-09-05 09:00:00,18.5,19.0,18.2,74,13.8,3.2,OSO,0.8,9.7,NNO,18.5,18.7,18.7,1011.4,0.0,0.0,0.0,0.002,24.9,58,16.1,25.2,10.48,1.1615,350,1,100.0
2024-09-05,2024-09-05 09:15:00,19.3,19.7,19.0,70,13.7,1.6,NO,0.4,8.0,SO,19.3,19.4,19.4,1011.5,0.0,0.0,0.0,0.01,25.0,58,16.2,25.3,10.47,1.161,351,1,100.0
2024-09-05,2024-09-05 09:30:00,19.9,20.1,19.7,68,13.8,3.2,NO,0.8,11.3,O,19.9,20.1,20.1,1011.3,0.0,0.0,0.0,0.016,25.1,57,16.0,25.4,10.26,1.1606,349,1,100.0
2024-09-05,2024-09-05 09:45:00,20.2,20.3,19.9,67,13.8,3.2,SO,0.8,9.7,SO,20.2,20.3,20.3,1011.2,0.0,0.0,0.0,0.019,25.1,57,15.9,25.3,10.27,1.1608,351,1,100.0
2024-09-05,2024-09-05 10:00:00,20.1,20.6,19.8,66,13.6,3.2,NO,0.8,11.3,OSO,20.1,20.2,20.2,1011.1,0.0,0.0,0.0,0.019,25.2,57,16.0,25.4,10.26,1.1601,352,1,100.0
2024-09-05,2024-09-05 10:15:00,20.6,20.7,20.5,64,13.6,4.8,NNO,1.21,17.7,NNO,20.6,20.5,20.5,1011.1,0.0,0.0,0.0,0.024,25.2,55,15.5,25.4,9.95,1.1605,350,1,100.0
2024-09-05,2024-09-05 10:30:00,20.9,21.3,20.7,63,13.6,3.2,NO,0.8,8.0,OSO,20.9,20.7,20.7,1011.1,0.0,0.0,0.0,0.027,25.2,55,15.5,25.4,9.96,1.1608,351,1,100.0
2024-09-05,2024-09-05 10:45:00,21.9,22.3,21.4,59,13.6,3.2,NO,0.8,12.9,SO,21.9,21.7,21.7,1010.9,0.0,0.0,0.0,0.038,25.2,55,15.5,25.4,9.95,1.1603,350,1,100.0
2024-09-05,2024-09-05 11:00:00,22.4,22.6,22.2,56,13.2,4.8,NNO,1.21,14.5,SO,22.4,22.2,22.2,1011.0,0.0,0.0,0.0,0.042,25.4,55,15.7,25.7,9.94,1.1593,350,1,100.0
