date,timestamp,temperature,temperature_max,temperature_min,humidity,dew,windspeed,wind_direction,wind_rec,windspeed_max,windspeed_max_direction,temperature_feeling,heat_index,thw_index,pressure,rain,rain_intensity,heat_degrees,cold_degrees,temperature_interior,humidity_interior,dew_interior,heat_index_interior,air_density_interior,wind_direction_degrees,tx_wind,iss_reception,arc_interior
2026-06-11,2026-06-11 00:15:00,17.8,17.9,17.8,81,14.5,0.0,,0.0,0.0,,17.8,18.1,18.1,1020.0,0.0,0.0,0.005,0.0,25.2,54,15.3,25.4,9.8,1.1713,350,1,100.0
2026-06-11,2026-06-11 00:30:00,17.9,17.9,17.8,81,14.6,0.0,,0.0,0.0,,17.9,18.2,18.2,1019.9,0.0,0.0,0.005,0.0,25.2,54,15.2,25.3,9.8,1.1715,351,1,100.0
2026-06-11,2026-06-11 00:45:00,17.9,17.9,17.9,82,14.8,0.0,S,0.0,3.2,S,17.9,18.2,18.2,1020.0,0.0,0.0,0.005,0.0,25.1,55,15.4,25.3,9.96,1.1715,351,1,100.0
2026-06-11,2026-06-11 01:00:00,17.8,17.9,17.8,82,14.7,0.0,,0.0,0.0,,17.8,18.2,18.2,1020.0,0.0,0.0,0.005,0.0,25.1,55,15.4,25.2,9.97,1.1718,352,1,100.0
2026-06-11,2026-06-11 01:15:00,17.8,17.9,17.8,82,14.7,0.0,,0.0,0.0,,17.8,18.2,18.2,1020.2,0.0,0.0,0.005,0.0,25.0,55,15.3,25.2,9.97,1.1723,351,1,100.0
2026-06-11,2026-06-11 01:30:00,17.9,17.9,17.9,83,15.0,0.0,,0.0,0.0,,17.9,18.2,18.2,1020.2,0.0,0.0,0.005,0.0,24.9,55,15.3,25.1,9.97,1.1726,351,1,100.0
2026-06-11,2026-06-11 01:45:00,17.9,18.0,17.9,83,15.0,0.0,,0.0,0.0,,17.9,18.3,18.3,1019.9,0.0,0.0,0.004,0.0,24.9,55,15.2,25.1,9.98,1.1726,351,1,100.0
2026-06-11,2026-06-11 02:00:00,17.9,17.9,17.8,83,15.0,0.0,SSO,0.0,1.6,SSO,17.9,18.2,18.2,1019.8,0.0,0.0,0.005,0.0,24.9,55,15.2,25.1,9.98,1.1724,351,1,100.0
2026-06-11,2026-06-11 02:15:00,17.8,17.8,17.8,83,14.9,0.0,SSO,0.0,3.2,SSO,17.8,18.2,18.2,1019.7,0.0,0.0,0.005,0.0,24.8,55,15.1,24.9,9.99,1.1729,351,1,100.0
2026-06-11,2026-06-11 02:30:00,17.7,17.8,17.7,83,14.8,0.0,SSE,0.0,1.6,SSE,17.7,18.0,18.0,1019.7,0.0,0.0,0.006,0.0,24.8,55,15.1,24.9,9.99,1.1729,349,1,100.0
2026-06-11,2026-06-11 02:45:00,17.7,17.7,17.6,83,14.7,0.0,,0.0,0.0,,17.7,17.9,17.9,1019.7,0.0,0.0,0.007,0.0,24.7,55,15.1,24.9,9.99,1.1732,350,1,100.0
2026-06-11,2026-06-11 03:00:00,17.6,17.7,17.6,84,14.9,0.0,SSE,0.0,1.6,SSE,17.6,17.9,17.9,1019.9,0.0,0.0,0.008,0.0,24.7,55,15.0,24.8,9.99,1.1737,350,1,100.0
2026-06-11,2026-06-11 03:15:00,17.4,17.7,16.9,72,12.3,1.6,SSO,0.4,14.5,NNO,17.4,17.3,17.3,1019.9,0.0,0.0,0.01,0.0,24.6,55,15.0,24.8,10.0,1.174,352,1,100.0
2026-06-11,2026-06-11 03:30:00,16.7,16.9,16.5,67,10.6,0.0,NO,0.0,11.3,OSO,16.7,16.4,16.4,1020.0,0.0,0.0,0.017,0.0,24.6,55,14.9,24.7,10.0,1.1744,351,1,100.0
2026-06-11,2026-06-11 03:45:00,16.4,16.5,16.2,67,10.2,0.0,NO,0.0,8.0,NO,16.4,16.0,16.0,1019.9,0.0,0.0,0.02,0.0,24.4,55,14.8,24.6,10.01,1.1749,351,1,100.0
2026-06-11,2026-06-11 04:00:00,16.1,16.2,16.0,67,9.9,0.0,NNO,0.0,6.4,NNO,16.1,15.7,15.7,1020.4,0.0,0.0,0.024,0.0,24.4,55,14.8,24.6,10.01,1.1757,351,1,100.0
2026-06-11,2026-06-11 04:15:00,15.9,16.0,15.7,67,9.8,0.0,NNO,0.0,6.4,NO,15.9,15.5,15.5,1020.6,0.0,0.0,0.025,0.0,24.3,55,14.7,24.5,10.02,1.1762,352,1,100.0
2026-06-11,2026-06-11 04:30:00,15.6,15.7,15.6,67,9.5,0.0,NO,0.0,4.8,NO,15.6,15.2,15.2,1020.6,0.0,0.0,0.028,0.0,24.3,55,14.7,24.5,10.02,1.1765,351,1,100.0
2026-06-11,2026-06-11 04:45:00,15.6,15.7,15.6,67,9.5,0.0,NO,0.0,3.2,OSO,15.6,15.2,15.2,1020.7,0.0,0.0,0.028,0.0,24.2,56,14.8,24.4,10.23,1.1768,351,1,100.0
2026-06-11,2026-06-11 05:00:00,15.6,15.6,15.6,67,9.4,0.0,ONO,0.0,1.6,OSO,15.6,15.1,15.1,1020.8,0.0,0.0,0.029,0.0,24.1,56,14.8,24.4,10.23,1.1772,351,1,100.0
2026-06-11,2026-06-11 05:15:00,15.5,15.6,15.5,67,9.4,0.0,NO,0.0,1.6,SSO,15.5,15.1,15.1,1021.1,0.0,0.0,0.03,0.0,24.1,56,14.7,24.3,10.24,1.1779,351,1,100.0
2026-06-11,2026-06-11 05:30:00,15.6,15.7,15.6,67,9.5,0.0,O,0.0,3.2,SO,15.6,15.2,15.2,1021.0,0.0,0.0,0.028,0.0,24.1,56,14.7,24.3,10.24,1.1778,351,1,100.0
2026-06-11,2026-06-11 05:45:00,15.6,15.7,15.6,67,9.5,0.0,NO,0.0,6.4,SSO,15.6,15.2,15.2,1021.1,0.0,0.0,0.028,0.0,24.1,55,14.5,24.3,10.04,1.1782,351,1,100.0
2026-06-11,2026-06-11 06:00:00,15.7,15.8,15.6,67,9.6,0.0,NNO,0.0,4.8,SO,15.7,15.2,15.2,1021.1,0.0,0.0,0.028,0.0,24.3,55,14.7,24.5,10.02,1.1768,351,1,100.0
2026-06-11,2026-06-11 06:15:00,15.9,16.0,15.8,67,9.8,0.0,,0.0,0.0,,15.9,15.5,15.5,1021.3,0.0,0.0,0.025,0.0,24.6,54,14.7,24.7,9.82,1.1759,351,1,100.0
2026-06-11,2026-06-11 06:30:00,16.3,16.7,16.0,65,9.7,0.0,,0.0,0.0,,16.3,15.8,15.8,1021.5,0.0,0.0,0.021,0.0,24.9,51,14.1,24.9,9.35,1.1756,351,1,100.0
2026-06-11,2026-06-11 06:45:00,16.8,17.0,16.7,64,10.0,0.0,,0.0,0.0,,16.8,16.4,16.4,1021.6,0.0,0.0,0.016,0.0,25.3,50,14.2,25.3,9.2,1.1741,351,1,100.0
