date,timestamp,temperature,temperature_max,temperature_min,humidity,dew,windspeed,wind_direction,wind_rec,windspeed_max,windspeed_max_direction,temperature_feeling,heat_index,thw_index,pressure,rain,rain_intensity,heat_degrees,cold_degrees,temperature_interior,humidity_interior,dew_interior,heat_index_interior,air_density_interior,wind_direction_degrees,tx_wind,iss_reception,arc_interior
2023-09-16,2023-09-16 00:15:00,17.6,17.7,17.6,97,17.1,0.0,NO,0.0,3.2,NNO,17.6,18.2,18.2,1017.6,0.0,0.0,0.008,0.0,23.6,64,16.3,24.2,11.65,1.1737,349,1,100.0
2023-09-16,2023-09-16 00:30:00,17.5,17.6,17.4,97,17.0,1.6,NO,0.4,4.8,NO,17.5,18.1,18.1,1017.2,0.0,0.0,0.009,0.0,23.5,64,16.3,24.1,11.65,1.1735,349,1,100.0
2023-09-16,2023-09-16 00:45:00,17.3,17.3,17.2,97,16.8,1.6,NO,0.4,4.8,NO,17.3,17.8,17.8,1016.9,0.0,0.0,0.011,0.0,23.4,64,16.2,24.1,11.65,1.1734,351,1,100.0
2023-09-16,2023-09-16 01:00:00,17.2,17.2,17.1,97,16.7,1.6,NO,0.4,6.4,NO,17.2,17.7,17.7,1016.4,0.0,0.0,0.012,0.0,23.4,64,16.2,24.0,11.65,1.1731,351,1,100.0
2023-09-16,2023-09-16 01:15:00,17.1,17.2,17.0,97,16.6,3.2,NO,0.8,6.4,SSE,17.1,17.5,17.5,1016.8,0.0,0.0,0.013,0.0,23.3,64,16.1,23.9,11.65,1.1739,351,1,100.0
2023-09-16,2023-09-16 01:30:00,16.9,17.0,16.9,97,16.5,3.2,ESE,0.8,8.0,E,16.9,17.4,17.4,1016.9,0.0,0.0,0.014,0.0,23.3,64,16.1,23.9,11.65,1.1742,351,1,100.0
2023-09-16,2023-09-16 01:45:00,17.0,17.0,16.9,97,16.5,1.6,ESE,0.4,4.8,ESE,17.0,17.4,17.4,1016.9,0.0,0.0,0.014,0.0,23.2,64,16.0,23.8,11.65,1.1745,351,1,100.0
2023-09-16,2023-09-16 02:00:00,17.1,17.1,17.0,97,16.6,1.6,ENE,0.4,8.0,E,17.1,17.5,17.5,1016.5,0.0,0.0,0.013,0.0,23.2,64,16.0,23.7,11.65,1.1744,351,1,100.0
2023-09-16,2023-09-16 02:15:00,17.0,17.1,16.9,97,16.5,1.6,NO,0.4,6.4,NO,17.0,17.4,17.4,1016.6,0.0,0.0,0.014,0.0,23.1,64,15.9,23.6,11.65,1.1748,350,1,100.0
2023-09-16,2023-09-16 02:30:00,16.9,16.9,16.8,97,16.4,0.0,NO,0.0,3.2,NO,16.9,17.3,17.3,1016.9,0.0,0.0,0.015,0.0,23.1,64,15.9,23.6,11.65,1.1754,351,1,100.0
