date,timestamp,temperature,temperature_max,temperature_min,humidity,dew,windspeed,wind_direction,wind_rec,windspeed_max,windspeed_max_direction,temperature_feeling,heat_index,thw_index,pressure,rain,rain_intensity,heat_degrees,cold_degrees,temperature_interior,humidity_interior,dew_interior,heat_index_interior,air_density_interior,wind_direction_degrees,tx_wind,iss_reception,arc_interior
2023-09-17,2023-09-17 00:15:00,21.1,21.2,20.8,92,19.7,0.0,NE,0.0,3.2,NE,21.1,22.3,22.3,1018.4,0.0,0.0,0.0,0.028,26.1,63,18.5,26.9,11.37,1.1614,350,1,100.0
2023-09-17,2023-09-17 00:30:00,20.8,20.9,20.7,93,19.6,1.6,NE,0.4,3.2,NE,20.8,22.0,22.0,1018.5,0.0,0.0,0.0,0.025,26.1,63,18.5,26.8,11.37,1.1617,351,1,100.0
2023-09-17,2023-09-17 00:45:00,20.7,20.7,20.7,93,19.5,1.6,NNO,0.4,3.2,NNO,20.7,21.9,21.9,1018.3,0.0,0.0,0.0,0.025,26.0,63,18.4,26.8,11.37,1.1618,351,1,100.0
2023-09-17,2023-09-17 01:00:00,20.6,20.7,20.6,93,19.4,1.6,NO,0.4,4.8,NO,20.6,21.8,21.8,1018.2,0.0,0.0,0.0,0.024,25.9,63,18.4,26.7,11.38,1.162,351,1,100.0
2023-09-17,2023-09-17 01:15:00,20.6,20.6,20.5,94,19.6,0.0,NO,0.0,3.2,NO,20.6,21.8,21.8,1017.9,0.0,0.0,0.0,0.023,25.8,63,18.3,26.6,11.38,1.1623,351,1,100.0
2023-09-17,2023-09-17 01:30:00,20.5,20.5,20.5,94,19.5,1.6,E,0.4,3.2,NO,20.5,21.7,21.7,1018.1,0.0,0.0,0.0,0.023,25.8,63,18.2,26.5,11.38,1.1627,350,1,100.0
2023-09-17,2023-09-17 01:45:00,20.4,20.5,20.3,94,19.4,1.6,NE,0.4,4.8,NE,20.4,21.7,21.7,1018.1,0.0,0.0,0.0,0.022,25.7,63,18.1,26.4,11.38,1.163,349,1,100.0
2023-09-17,2023-09-17 02:00:00,20.3,20.4,20.2,94,19.3,0.0,NE,0.0,4.8,NE,20.3,21.4,21.4,1018.2,0.0,0.0,0.0,0.02,25.7,63,18.1,26.4,11.38,1.1632,351,1,100.0
2023-09-17,2023-09-17 02:15:00,20.2,20.2,20.0,94,19.2,1.6,NE,0.4,3.2,NE,20.2,21.3,21.3,1018.1,0.0,0.0,0.0,0.019,25.7,63,18.1,26.4,11.39,1.1634,351,1,100.0
2023-09-17,2023-09-17 02:30:00,19.9,20.0,19.9,94,18.9,1.6,NO,0.4,4.8,NO,19.9,20.9,20.9,1018.0,0.0,0.0,0.0,0.017,25.6,63,18.0,26.3,11.39,1.1635,348,1,100.0
2023-09-17,2023-09-17 02:45:00,19.8,19.9,19.8,94,18.8,0.0,NO,0.0,1.6,NO,19.8,20.8,20.8,1018.0,0.0,0.0,0.0,0.016,25.6,63,18.0,26.2,11.39,1.1638,351,1,100.0
2023-09-17,2023-09-17 03:00:00,19.7,19.8,19.7,95,18.9,1.6,NO,0.4,4.8,NO,19.7,20.7,20.7,1017.9,0.0,0.0,0.0,0.014,25.5,63,17.9,26.2,11.39,1.164,350,1,100.0
2023-09-17,2023-09-17 03:15:00,19.7,19.7,19.6,94,18.7,0.0,NO,0.0,3.2,NO,19.7,20.6,20.6,1017.8,0.0,0.0,0.0,0.014,25.4,63,17.9,26.1,11.39,1.1642,351,1,100.0
2023-09-17,2023-09-17 03:30:00,19.4,19.6,19.3,95,18.6,1.6,NO,0.4,6.4,NO,19.4,20.3,20.3,1017.4,0.0,0.0,0.0,0.012,25.4,63,17.8,26.1,11.4,1.1641,352,1,100.0
2023-09-17,2023-09-17 03:45:00,19.3,19.3,19.3,94,18.3,0.0,NO,0.0,3.2,NO,19.3,20.1,20.1,1017.1,0.0,0.0,0.0,0.01,25.3,63,17.8,26.0,11.4,1.164,351,1,100.0
2023-09-17,2023-09-17 04:00:00,19.3,19.3,19.2,94,18.3,0.0,NO,0.0,3.2,NO,19.3,20.1,20.1,1016.8,0.0,0.0,0.0,0.01,25.3,63,17.7,25.9,11.4,1.1639,349,1,100.0
2023-09-17,2023-09-17 04:15:00,19.2,19.3,19.2,94,18.2,1.6,NO,0.4,4.8,NO,19.2,20.1,20.1,1016.6,0.0,0.0,0.0,0.009,25.2,63,17.7,25.8,11.4,1.1639,350,1,100.0
2023-09-17,2023-09-17 04:30:00,19.1,19.2,19.1,94,18.1,1.6,NO,0.4,4.8,NO,19.1,19.9,19.9,1016.8,0.0,0.0,0.0,0.008,25.2,63,17.6,25.8,11.4,1.1646,352,1,100.0
2023-09-17,2023-09-17 04:45:00,19.0,19.1,18.9,94,18.0,1.6,ONO,0.4,3.2,ONO,19.0,19.8,19.8,1016.6,0.0,0.0,0.0,0.007,25.1,63,17.6,25.7,11.41,1.1646,349,1,100.0
2023-09-17,2023-09-17 05:00:00,18.9,19.0,18.9,95,18.1,0.0,ONO,0.0,3.2,ONO,18.9,19.7,19.7,1016.7,0.0,0.0,0.0,0.006,25.1,63,17.5,25.7,11.41,1.165,351,1,100.0
