date,timestamp,temperature,temperature_max,temperature_min,humidity,dew,windspeed,wind_direction,wind_rec,windspeed_max,windspeed_max_direction,temperature_feeling,heat_index,thw_index,pressure,rain,rain_intensity,heat_degrees,cold_degrees,temperature_interior,humidity_interior,dew_interior,heat_index_interior,air_density_interior,wind_direction_degrees,tx_wind,iss_reception,arc_interior
2024-05-05,2024-05-05 00:15:00,15.4,15.6,15.1,68,9.5,1.6,NO,0.4,3.2,NO,15.4,15.0,15.0,1014.5,0.0,0.0,0.031,0.0,23.1,52,12.7,23.0,9.58,1.1762,350,1,100.0
2024-05-05,2024-05-05 00:30:00,14.9,15.1,14.8,66,8.6,0.0,NO,0.0,3.2,NO,14.9,14.4,14.4,1014.3,0.0,0.0,0.036,0.0,23.0,52,12.6,22.9,9.58,1.1766,351,1,100.0
2024-05-05,2024-05-05 00:45:00,15.0,15.1,14.9,65,8.5,1.6,NO,0.4,3.2,NO,15.0,14.4,14.4,1014.1,0.0,0.0,0.035,0.0,22.9,52,12.6,22.8,9.58,1.1766,352,1,100.0
2024-05-05,2024-05-05 01:00:00,14.9,14.9,14.8,64,8.1,0.0,NO,0.0,3.2,NO,14.9,14.3,14.3,1014.1,0.0,0.0,0.036,0.0,22.9,52,12.5,22.7,9.59,1.177,351,1,100.0
2024-05-05,2024-05-05 01:15:00,14.6,14.9,14.2,67,8.5,3.2,NO,0.8,8.0,NNO,14.6,14.1,14.1,1014.1,0.0,0.0,0.039,0.0,22.8,53,12.7,22.7,9.73,1.1772,350,1,100.0
2024-05-05,2024-05-05 01:30:00,13.9,14.2,13.8,69,8.3,1.6,NO,0.4,3.2,NO,13.9,13.5,13.5,1014.0,0.0,0.0,0.046,0.0,22.7,53,12.6,22.5,9.74,1.1775,350,1,100.0
2024-05-05,2024-05-05 01:45:00,14.0,14.1,13.9,69,8.4,0.0,NO,0.0,1.6,NO,14.0,13.6,13.6,1013.9,0.0,0.0,0.045,0.0,22.6,53,12.5,22.4,9.74,1.1778,352,1,100.0
2024-05-05,2024-05-05 02:00:00,14.2,14.3,14.1,69,8.6,0.0,,0.0,0.0,,14.2,13.8,13.8,1013.9,0.0,0.0,0.043,0.0,22.5,53,12.4,22.3,9.75,1.1783,351,1,100.0
2024-05-05,2024-05-05 02:15:00,14.3,14.3,14.2,69,8.7,0.0,NO,0.0,3.2,NO,14.3,13.8,13.8,1013.7,0.0,0.0,0.042,0.0,22.4,53,12.4,22.2,9.75,1.1784,351,1,100.0
2024-05-05,2024-05-05 02:30:00,14.0,14.3,13.8,69,8.4,0.0,NO,0.0,3.2,NO,14.0,13.6,13.6,1013.7,0.0,0.0,0.045,0.0,22.3,53,12.3,22.0,9.76,1.1789,351,1,100.0
2024-05-05,2024-05-05 02:45:00,14.1,14.2,13.8,68,8.2,0.0,NO,0.0,3.2,NO,14.1,13.6,13.6,1013.5,0.0,0.0,0.045,0.0,22.3,54,12.5,22.0,9.91,1.1787,351,1,100.0
2024-05-05,2024-05-05 03:00:00,14.1,14.2,14.0,67,8.1,0.0,NO,0.0,3.2,NO,14.1,13.6,13.6,1013.4,0.0,0.0,0.044,0.0,22.2,54,12.5,21.9,9.91,1.1788,351,1,100.0
2024-05-05,2024-05-05 03:15:00,13.8,14.0,13.6,70,8.4,0.0,NO,0.0,3.2,NO,13.8,13.3,13.3,1013.5,0.0,0.0,0.047,0.0,22.1,54,12.4,21.7,9.91,1.1795,351,1,100.0
2024-05-05,2024-05-05 03:30:00,13.4,13.6,13.3,72,8.4,0.0,,0.0,0.0,,13.4,13.0,13.0,1013.5,0.0,0.0,0.052,0.0,22.1,54,12.3,21.7,9.92,1.1798,351,1,100.0
2024-05-05,2024-05-05 03:45:00,13.3,13.3,13.3,73,8.6,0.0,,0.0,0.0,,13.3,12.9,12.9,1013.4,0.0,0.0,0.052,0.0,21.9,54,12.2,21.5,9.92,1.1802,350,1,100.0
2024-05-05,2024-05-05 04:00:00,13.4,13.4,13.3,72,8.4,0.0,NO,0.0,3.2,NO,13.4,13.0,13.0,1013.4,0.0,0.0,0.052,0.0,21.9,54,12.2,21.4,9.92,1.1805,352,1,100.0
2024-05-05,2024-05-05 04:15:00,13.2,13.4,12.8,73,8.4,1.6,NO,0.4,4.8,NO,13.2,12.8,12.8,1013.4,0.0,0.0,0.054,0.0,21.8,54,12.1,21.2,9.93,1.181,351,1,100.0
2024-05-05,2024-05-05 04:30:00,12.6,12.8,12.5,74,8.1,1.6,NO,0.4,4.8,NO,12.6,12.3,12.3,1013.4,0.0,0.0,0.06,0.0,21.7,54,12.0,21.2,9.93,1.1813,350,1,100.0
2024-05-05,2024-05-05 04:45:00,12.4,12.5,12.3,75,8.1,3.2,NO,0.8,4.8,NO,12.4,12.1,12.1,1013.5,0.0,0.0,0.062,0.0,21.7,54,12.0,21.2,9.93,1.1814,350,1,100.0
2024-05-05,2024-05-05 05:00:00,12.5,12.6,12.3,74,8.0,1.6,NO,0.4,3.2,NO,12.5,12.2,12.2,1013.5,0.0,0.0,0.061,0.0,21.9,54,12.2,21.4,9.92,1.1807,352,1,100.0
2024-05-05,2024-05-05 05:15:00,12.7,12.8,12.6,73,7.9,3.2,NE,0.8,6.4,NE,12.7,12.3,12.3,1013.6,0.0,0.0,0.059,0.0,22.2,54,12.4,21.8,9.91,1.1793,348,1,100.0
2024-05-05,2024-05-05 05:30:00,12.7,12.7,12.4,74,8.1,3.2,NE,0.8,8.0,E,12.7,12.3,12.3,1013.7,0.0,0.0,0.059,0.0,22.4,53,12.3,22.1,9.76,1.1786,350,1,100.0
2024-05-05,2024-05-05 05:45:00,12.4,12.5,12.4,74,7.9,0.0,E,0.0,3.2,E,12.4,12.2,12.2,1013.6,0.0,0.0,0.061,0.0,22.7,53,12.6,22.5,9.74,1.1771,351,1,100.0
2024-05-05,2024-05-05 06:00:00,12.9,13.3,12.5,74,8.4,0.0,E,0.0,1.6,E,12.9,12.6,12.6,1013.7,0.0,0.0,0.057,0.0,23.3,52,12.9,23.2,9.57,1.1745,350,1,100.0
2024-05-05,2024-05-05 06:15:00,13.6,13.8,13.4,71,8.4,3.2,ENE,0.8,6.4,ENE,13.6,13.2,13.2,1013.7,0.0,0.0,0.049,0.0,24.0,51,13.2,24.1,9.35,1.1712,350,1,100.0
2024-05-05,2024-05-05 06:30:00,13.3,13.6,13.2,72,8.4,1.6,ENE,0.4,4.8,ENE,13.3,12.9,12.9,1013.8,0.0,0.0,0.052,0.0,24.4,51,13.6,24.5,9.35,1.1691,350,1,100.0
2024-05-05,2024-05-05 06:45:00,14.2,14.5,13.6,68,8.3,1.6,ENE,0.4,6.4,ENE,14.2,13.7,13.7,1013.8,0.0,0.0,0.043,0.0,24.7,50,13.5,24.6,9.22,1.1684,350,1,100.0
2024-05-05,2024-05-05 07:00:00,14.6,14.7,14.5,69,9.0,3.2,ENE,0.8,8.0,NE,14.6,14.2,14.2,1013.7,0.0,0.0,0.039,0.0,24.8,50,13.7,24.8,9.22,1.1674,351,1,100.0
2024-05-05,2024-05-05 07:15:00,14.7,14.9,14.6,66,8.4,4.8,ENE,1.21,8.0,E,14.7,14.1,14.1,1014.0,0.0,0.0,0.038,0.0,25.0,50,13.9,24.9,9.21,1.1669,352,1,100.0
2024-05-05,2024-05-05 07:30:00,15.2,15.6,14.8,63,8.2,3.2,NE,0.8,8.0,E,15.2,14.6,14.6,1013.9,0.0,0.0,0.033,0.0,25.2,50,14.0,25.1,9.2,1.166,349,1,100.0
2024-05-05,2024-05-05 07:45:00,15.8,16.1,15.6,63,8.7,4.8,E,1.21,11.3,ENE,15.8,15.2,15.2,1013.9,0.0,0.0,0.027,0.0,25.3,49,13.8,25.2,9.0,1.1657,351,1,100.0
2024-05-05,2024-05-05 08:00:00,16.3,16.7,16.1,62,9.0,3.2,ENE,0.8,11.3,ENE,16.3,15.7,15.7,1013.9,0.0,0.0,0.021,0.0,25.3,49,13.8,25.2,9.0,1.1655,350,1,100.0
2024-05-05,2024-05-05 08:15:00,16.9,17.1,16.7,61,9.3,4.8,ENE,1.21,11.3,ENE,16.9,16.3,16.3,1013.7,0.0,0.0,0.015,0.0,25.3,49,13.8,25.2,9.0,1.1653,350,1,100.0
2024-05-05,2024-05-05 08:30:00,17.1,17.4,17.0,59,9.0,4.8,E,1.21,11.3,E,17.1,16.4,16.4,1013.8,0.0,0.0,0.013,0.0,25.3,50,14.2,25.3,9.2,1.165,337,1,98.5
2024-05-05,2024-05-05 08:45:00,17.4,17.7,17.3,58,9.1,3.2,ENE,0.8,14.5,ENE,17.4,16.8,16.8,1013.8,0.0,0.0,0.009,0.0,25.3,50,14.2,25.3,9.2,1.165,321,1,93.9
2024-05-05,2024-05-05 09:00:00,18.0,18.4,17.7,53,8.3,3.2,NE,0.8,9.7,NNE,18.0,17.2,17.2,1013.7,0.0,0.0,0.003,0.0,25.3,49,13.8,25.2,9.0,1.1652,345,1,100.0
2024-05-05,2024-05-05 09:15:00,18.9,19.1,18.4,54,9.4,4.8,ENE,1.21,12.9,ESE,18.9,18.2,18.2,1013.4,0.0,0.0,0.0,0.006,25.2,47,13.1,25.1,8.7,1.1662,349,1,100.0
2024-05-05,2024-05-05 09:30:00,19.0,19.1,18.8,53,9.2,4.8,ESE,1.21,11.3,E,19.0,18.3,18.3,1013.3,0.0,0.0,0.0,0.007,25.1,46,12.7,24.9,8.51,1.167,352,1,100.0
2024-05-05,2024-05-05 09:45:00,19.3,19.4,19.1,54,9.7,6.4,ENE,1.61,12.9,ENE,19.3,18.7,18.7,1013.1,0.0,0.0,0.0,0.01,25.1,46,12.6,24.8,8.51,1.1671,351,1,100.0
2024-05-05,2024-05-05 10:00:00,19.6,19.9,19.3,54,10.0,4.8,SE,1.21,14.5,ENE,19.6,19.0,19.0,1013.0,0.0,0.0,0.0,0.013,25.1,46,12.7,24.9,8.51,1.1667,350,1,100.0
2024-05-05,2024-05-05 10:15:00,20.2,20.6,19.9,54,10.6,6.4,SE,1.61,12.9,E,20.2,19.6,19.6,1012.8,0.0,0.0,0.0,0.019,25.2,46,12.8,25.0,8.5,1.1659,350,1,100.0
2024-05-05,2024-05-05 10:30:00,20.9,21.2,20.6,53,11.0,4.8,SSE,1.21,12.9,ENE,20.9,20.2,20.2,1012.6,0.0,0.0,0.0,0.027,25.3,46,12.8,25.1,8.5,1.1654,350,1,100.0
2024-05-05,2024-05-05 10:45:00,21.4,21.9,21.1,51,10.8,4.8,SSE,1.21,12.9,ESE,21.4,20.6,20.6,1012.5,0.0,0.0,0.0,0.032,25.3,46,12.9,25.1,8.5,1.165,349,1,100.0
2024-05-05,2024-05-05 11:00:00,22.0,22.2,21.9,53,12.0,4.8,NE,1.21,11.3,ENE,22.0,21.5,21.5,1012.4,0.0,0.0,0.0,0.038,25.3,46,12.9,25.1,8.5,1.1648,351,1,100.0
2024-05-05,2024-05-05 11:15:00,22.5,22.7,22.2,51,11.9,6.4,E,1.61,12.9,ESE,22.5,22.2,22.2,1012.3,0.0,0.0,0.0,0.043,25.4,47,13.3,25.2,8.7,1.1641,349,1,100.0
2024-05-05,2024-05-05 11:30:00,22.6,22.7,22.4,57,13.7,6.4,E,1.61,14.5,E,22.6,22.6,22.6,1012.1,0.0,0.0,0.0,0.045,25.4,47,13.3,25.2,8.7,1.1639,350,1,100.0
2024-05-05,2024-05-05 11:45:00,22.6,22.7,22.4,59,14.1,9.7,ENE,2.41,19.3,ESE,22.6,22.6,22.6,1011.8,0.0,0.0,0.0,0.044,25.5,48,13.7,25.4,8.89,1.1626,352,1,100.0
2024-05-05,2024-05-05 12:00:00,22.4,22.7,22.2,61,14.5,11.3,E,2.82,22.5,ENE,22.4,22.4,22.4,1011.6,0.0,0.0,0.0,0.042,25.7,48,13.8,25.6,8.89,1.1616,351,1,100.0
2024-05-05,2024-05-05 12:15:00,22.2,22.3,21.9,63,14.8,11.3,E,2.82,22.5,ESE,22.2,22.2,22.2,1011.5,0.0,0.0,0.0,0.04,25.7,49,14.2,25.7,8.98,1.1608,348,1,100.0
