date,timestamp,temperature,temperature_max,temperature_min,humidity,dew,windspeed,wind_direction,wind_rec,windspeed_max,windspeed_max_direction,temperature_feeling,heat_index,thw_index,pressure,rain,rain_intensity,heat_degrees,cold_degrees,temperature_interior,humidity_interior,dew_interior,heat_index_interior,air_density_interior,wind_direction_degrees,tx_wind,iss_reception,arc_interior
2025-01-20,2025-01-20 00:15:00,5.8,6.0,5.6,74,1.5,3.2,NO,0.8,6.4,NO,5.8,5.6,5.6,1019.3,0.0,0.0,0.131,0.0,21.8,44,9.0,20.8,8.32,1.1908,349,1,100.0
2025-01-20,2025-01-20 00:30:00,5.5,5.6,5.3,75,1.4,0.0,NO,0.0,3.2,NO,5.5,5.3,5.3,1019.2,0.0,0.0,0.134,0.0,21.4,44,8.7,20.3,8.34,1.1926,349,1,100.0
2025-01-20,2025-01-20 00:45:00,5.2,5.3,5.0,76,1.3,1.6,NO,0.4,3.2,NO,5.2,4.9,4.9,1019.1,0.0,0.0,0.137,0.0,21.1,45,8.7,19.8,8.45,1.1941,351,1,100.0
2025-01-20,2025-01-20 01:00:00,5.1,5.3,4.9,76,1.2,1.6,ENE,0.4,4.8,ENE,5.1,4.8,4.8,1018.8,0.0,0.0,0.138,0.0,20.7,45,8.3,19.6,8.47,1.1956,351,1,100.0
2025-01-20,2025-01-20 01:15:00,5.3,5.3,5.3,75,1.3,0.0,NNO,0.0,3.2,N,5.3,5.1,5.1,1018.7,0.0,0.0,0.135,0.0,20.3,46,8.3,19.3,8.65,1.1968,350,1,100.0
2025-01-20,2025-01-20 01:30:00,5.3,5.3,5.3,75,1.2,0.0,,0.0,0.0,,5.3,5.1,5.1,1018.7,0.0,0.0,0.136,0.0,19.9,46,8.0,19.0,8.65,1.1987,349,1,100.0
2025-01-20,2025-01-20 01:45:00,5.3,5.3,5.2,75,1.2,0.0,,0.0,0.0,,5.3,5.1,5.1,1018.7,0.0,0.0,0.136,0.0,19.6,47,8.0,18.7,8.8,1.2001,349,1,100.0
2025-01-20,2025-01-20 02:00:00,5.1,5.2,4.9,77,1.4,0.0,,0.0,0.0,,5.1,4.8,4.8,1018.7,0.0,0.0,0.138,0.0,19.3,47,7.7,18.3,8.82,1.2017,350,1,100.0
2025-01-20,2025-01-20 02:15:00,5.0,5.1,4.9,78,1.5,0.0,,0.0,0.0,,5.0,4.8,4.8,1018.6,0.0,0.0,0.139,0.0,18.9,48,7.7,17.9,8.93,1.203,351,1,100.0
2025-01-20,2025-01-20 02:30:00,4.9,5.0,4.8,78,1.4,0.0,NNO,0.0,3.2,NNO,4.9,4.8,4.8,1018.6,0.0,0.0,0.139,0.0,18.7,48,7.5,17.7,8.94,1.204,351,1,100.0
2025-01-20,2025-01-20 02:45:00,4.8,4.8,4.7,78,1.3,0.0,ENE,0.0,3.2,NNO,4.8,4.6,4.6,1018.4,0.0,0.0,0.141,0.0,18.6,48,7.3,17.5,8.94,1.2046,351,1,100.0
2025-01-20,2025-01-20 03:00:00,4.2,4.7,3.7,79,0.8,0.0,S,0.0,3.2,ENE,4.2,4.0,4.0,1018.4,0.0,0.0,0.148,0.0,18.3,48,7.1,17.3,8.95,1.2057,351,1,100.0
2025-01-20,2025-01-20 03:15:00,3.7,3.7,3.6,81,0.7,0.0,S,0.0,3.2,S,3.7,3.5,3.5,1018.2,0.0,0.0,0.153,0.0,18.5,48,7.3,17.4,8.94,1.2047,351,1,100.0
2025-01-20,2025-01-20 03:30:00,3.7,3.7,3.7,82,0.9,0.0,S,0.0,1.6,S,3.7,3.6,3.6,1018.3,0.0,0.0,0.152,0.0,18.9,47,7.4,17.9,8.83,1.2028,351,1,100.0
