date,timestamp,temperature,temperature_max,temperature_min,humidity,dew,windspeed,wind_direction,wind_rec,windspeed_max,windspeed_max_direction,temperature_feeling,heat_index,thw_index,pressure,rain,rain_intensity,heat_degrees,cold_degrees,temperature_interior,humidity_interior,dew_interior,heat_index_interior,air_density_interior,wind_direction_degrees,tx_wind,iss_reception,arc_interior
2026-08-12,2026-08-12 00:15:00,24.8,24.9,24.8,63,17.3,0.0,,0.0,0.0,,24.8,25.4,25.4,1016.6,0.0,0.0,0.0,0.068,28.3,52,17.5,29.2,9.39,1.1521,350,1,100.0
2026-08-12,2026-08-12 00:30:00,24.8,24.9,24.8,64,17.6,0.0,,0.0,0.0,,24.8,25.5,25.5,1016.6,0.0,0.0,0.0,0.068,28.3,52,17.5,29.2,9.39,1.1521,347,1,100.0
2026-08-12,2026-08-12 00:45:00,24.7,24.9,24.5,66,17.9,0.0,,0.0,0.0,,24.7,25.4,25.4,1016.4,0.0,0.0,0.0,0.066,28.3,53,17.8,29.2,9.59,1.1515,349,1,100.0
2026-08-12,2026-08-12 01:00:00,24.6,24.7,24.5,63,17.0,0.0,,0.0,0.0,,24.6,25.1,25.1,1016.3,0.0,0.0,0.0,0.065,28.3,52,17.5,29.2,9.39,1.1519,351,1,100.0
2026-08-12,2026-08-12 01:15:00,24.8,24.9,24.7,61,16.8,0.0,,0.0,0.0,,24.8,25.3,25.3,1016.3,0.0,0.0,0.0,0.068,28.3,51,17.2,29.1,9.29,1.1522,351,1,100.0
2026-08-12,2026-08-12 01:30:00,25.0,25.0,24.9,61,17.0,0.0,,0.0,0.0,,25.0,25.5,25.5,1016.2,0.0,0.0,0.0,0.069,28.3,51,17.2,29.0,9.29,1.1525,352,1,100.0
2026-08-12,2026-08-12 01:45:00,24.9,24.9,24.9,62,17.2,0.0,,0.0,0.0,,24.9,25.5,25.5,1016.2,0.0,0.0,0.0,0.069,28.3,51,17.2,29.0,9.29,1.1525,351,1,100.0
2026-08-12,2026-08-12 02:00:00,24.6,24.9,24.3,65,17.6,0.0,,0.0,0.0,,24.6,25.3,25.3,1016.2,0.0,0.0,0.0,0.065,28.3,52,17.5,29.1,9.39,1.152,350,1,100.0
2026-08-12,2026-08-12 02:15:00,23.9,24.2,23.6,67,17.4,0.0,,0.0,0.0,,23.9,24.7,24.7,1016.2,0.0,0.0,0.0,0.058,28.2,53,17.7,29.1,9.59,1.1518,351,1,100.0
2026-08-12,2026-08-12 02:30:00,23.5,23.6,23.4,68,17.3,0.0,,0.0,0.0,,23.5,24.3,24.3,1016.3,0.0,0.0,0.0,0.054,28.2,53,17.7,29.0,9.6,1.1522,352,1,100.0
2026-08-12,2026-08-12 02:45:00,23.4,23.4,23.3,69,17.4,0.0,,0.0,0.0,,23.4,24.2,24.2,1016.3,0.0,0.0,0.0,0.053,28.1,53,17.6,28.9,9.6,1.1526,351,1,100.0
2026-08-12,2026-08-12 03:00:00,23.2,23.4,23.0,71,17.6,0.0,,0.0,0.0,,23.2,24.0,24.0,1016.3,0.0,0.0,0.0,0.05,28.1,53,17.6,28.8,9.6,1.1529,351,1,100.0
2026-08-12,2026-08-12 03:15:00,22.8,23.0,22.7,72,17.5,1.6,NO,0.4,6.4,NO,22.8,23.6,23.6,1016.2,0.0,0.0,0.0,0.047,27.9,54,17.8,28.7,9.75,1.1529,351,1,100.0
2026-08-12,2026-08-12 03:30:00,22.5,22.7,22.2,74,17.6,3.2,NO,0.8,8.0,NO,22.5,23.2,23.2,1016.3,0.0,0.0,0.0,0.043,27.8,54,17.7,28.6,9.75,1.1535,351,1,100.0
2026-08-12,2026-08-12 03:45:00,22.0,22.2,21.8,75,17.4,3.2,NO,0.8,6.4,NO,22.0,22.5,22.5,1016.4,0.0,0.0,0.0,0.038,27.7,55,17.9,28.5,9.85,1.1538,352,1,100.0
2026-08-12,2026-08-12 04:00:00,22.0,22.1,21.8,75,17.4,4.8,NO,1.21,8.0,NO,22.0,22.5,22.5,1016.4,0.0,0.0,0.0,0.038,27.6,55,17.7,28.2,9.85,1.1547,350,1,100.0
2026-08-12,2026-08-12 04:15:00,21.6,21.8,21.6,74,16.8,1.6,NO,0.4,4.8,NO,21.6,22.0,22.0,1016.6,0.0,0.0,0.0,0.034,27.4,55,17.5,28.0,9.85,1.1557,351,1,100.0
2026-08-12,2026-08-12 04:30:00,21.8,22.1,21.6,72,16.6,0.0,NO,0.0,1.6,NO,21.8,22.2,22.2,1016.6,0.0,0.0,0.0,0.036,27.3,54,17.2,27.8,9.75,1.1564,351,1,100.0
2026-08-12,2026-08-12 04:45:00,22.1,22.1,22.1,72,16.8,0.0,,0.0,0.0,,22.1,22.4,22.4,1016.6,0.0,0.0,0.0,0.039,27.4,54,17.3,27.9,9.75,1.1562,351,1,100.0
2026-08-12,2026-08-12 05:00:00,22.1,22.1,22.0,72,16.8,0.0,,0.0,0.0,,22.1,22.4,22.4,1016.6,0.0,0.0,0.0,0.039,27.4,55,17.5,28.0,9.85,1.1558,350,1,100.0
2026-08-12,2026-08-12 05:15:00,21.9,22.0,21.9,73,16.9,0.0,NO,0.0,1.6,NO,21.9,22.4,22.4,1016.9,0.0,0.0,0.0,0.038,27.4,54,17.3,27.9,9.75,1.1565,350,1,100.0
2026-08-12,2026-08-12 05:30:00,21.9,22.0,21.9,73,16.9,0.0,NO,0.0,1.6,NO,21.9,22.4,22.4,1017.0,0.0,0.0,0.0,0.038,27.4,55,17.5,28.0,9.85,1.1563,351,1,100.0
2026-08-12,2026-08-12 05:45:00,22.1,22.2,21.9,74,17.2,0.0,,0.0,0.0,,22.1,22.6,22.6,1017.0,0.0,0.0,0.0,0.039,27.3,55,17.5,27.9,9.85,1.1566,352,1,100.0
2026-08-12,2026-08-12 06:00:00,22.2,22.2,22.1,74,17.3,0.0,,0.0,0.0,,22.2,22.7,22.7,1017.2,0.0,0.0,0.0,0.04,27.4,55,17.5,28.0,9.85,1.1565,351,1,100.0
2026-08-12,2026-08-12 06:15:00,22.2,22.4,22.1,74,17.4,0.0,,0.0,0.0,,22.2,22.7,22.7,1017.1,0.0,0.0,0.0,0.041,27.5,55,17.7,28.2,9.85,1.1558,350,1,100.0
2026-08-12,2026-08-12 06:30:00,22.9,23.5,22.4,70,17.2,0.0,,0.0,0.0,,22.9,23.7,23.7,1017.3,0.0,0.0,0.0,0.048,27.7,55,17.9,28.5,9.85,1.1548,351,1,100.0
