date,timestamp,temperature,temperature_max,temperature_min,humidity,dew,windspeed,wind_direction,wind_rec,windspeed_max,windspeed_max_direction,temperature_feeling,heat_index,thw_index,pressure,rain,rain_intensity,heat_degrees,cold_degrees,temperature_interior,humidity_interior,dew_interior,heat_index_interior,air_density_interior,wind_direction_degrees,tx_wind,iss_reception,arc_interior
2022-07-23,2022-07-23 00:15:00,24.4,24.6,24.2,77,20.1,0.0,SE,0.0,3.2,SE,24.4,25.8,25.8,1016.3,0.0,0.0,0.0,0.063,31.8,50,20.1,34.5,9.05,1.1346,349,1,100.0
2022-07-23,2022-07-23 00:30:00,24.1,24.3,23.9,78,20.0,1.6,SE,0.4,4.8,SE,24.1,25.4,25.4,1016.2,0.0,0.0,0.0,0.06,31.8,50,20.1,34.4,9.05,1.1348,351,1,100.0
2022-07-23,2022-07-23 00:45:00,23.9,24.0,23.9,80,20.3,1.6,SE,0.4,4.8,SE,23.9,25.3,25.3,1016.1,0.0,0.0,0.0,0.058,31.7,50,20.0,34.3,9.05,1.1349,352,1,100.0
2022-07-23,2022-07-23 01:00:00,24.2,24.3,24.0,81,20.8,0.0,SE,0.0,1.6,SE,24.2,25.8,25.8,1016.0,0.0,0.0,0.0,0.061,31.6,50,19.9,34.2,9.05,1.1354,351,1,100.0
2022-07-23,2022-07-23 01:15:00,24.1,24.3,23.8,79,20.2,0.0,SE,0.0,3.2,SE,24.1,25.6,25.6,1016.1,0.0,0.0,0.0,0.06,31.6,51,20.2,34.3,9.17,1.135,348,1,100.0
2022-07-23,2022-07-23 01:30:00,23.5,23.8,23.1,79,19.6,0.0,SE,0.0,1.6,SE,23.5,24.7,24.7,1015.9,0.0,0.0,0.0,0.054,31.6,51,20.2,34.2,9.17,1.1351,351,1,100.0
2022-07-23,2022-07-23 01:45:00,22.9,23.1,22.8,77,18.6,0.0,SE,0.0,3.2,SE,22.9,23.8,23.8,1015.9,0.0,0.0,0.0,0.047,31.5,51,20.1,34.1,9.18,1.1354,350,1,100.0
2022-07-23,2022-07-23 02:00:00,22.9,23.1,22.8,79,19.1,0.0,SE,0.0,1.6,SE,22.9,23.9,23.9,1015.8,0.0,0.0,0.0,0.048,31.4,50,19.7,33.7,9.05,1.1364,351,1,100.0
2022-07-23,2022-07-23 02:15:00,23.1,23.2,22.8,78,19.1,1.6,NO,0.4,6.4,NO,23.1,24.1,24.1,1015.9,0.0,0.0,0.0,0.05,31.3,50,19.6,33.4,9.05,1.137,350,1,100.0
2022-07-23,2022-07-23 02:30:00,22.6,22.8,22.4,82,19.3,3.2,NO,0.8,6.4,NO,22.6,23.6,23.6,1015.9,0.0,0.0,0.0,0.044,31.2,50,19.6,33.3,9.05,1.1373,351,1,100.0
2022-07-23,2022-07-23 02:45:00,22.4,22.6,22.4,83,19.4,0.0,NO,0.0,3.2,NO,22.4,23.4,23.4,1016.0,0.0,0.0,0.0,0.043,31.1,50,19.5,33.0,9.05,1.138,350,1,100.0
2022-07-23,2022-07-23 03:00:00,22.7,22.9,22.6,82,19.5,0.0,NO,0.0,3.2,NO,22.7,23.8,23.8,1016.1,0.0,0.0,0.0,0.046,31.1,51,19.7,33.1,9.19,1.1379,351,1,100.0
2022-07-23,2022-07-23 03:15:00,23.1,23.2,22.9,80,19.4,0.0,NO,0.0,3.2,NO,23.1,24.1,24.1,1016.1,0.0,0.0,0.0,0.049,31.0,51,19.7,33.1,9.19,1.1382,351,1,100.0
2022-07-23,2022-07-23 03:30:00,22.8,23.1,22.6,80,19.1,0.0,NO,0.0,1.6,NO,22.8,23.8,23.8,1016.1,0.0,0.0,0.0,0.046,30.9,51,19.6,32.9,9.2,1.1385,351,1,100.0
2022-07-23,2022-07-23 03:45:00,22.4,22.6,22.3,82,19.2,0.0,NO,0.0,1.6,NO,22.4,23.3,23.3,1016.2,0.0,0.0,0.0,0.042,30.9,51,19.6,32.9,9.2,1.1389,351,1,100.0
2022-07-23,2022-07-23 04:00:00,22.2,22.3,22.2,83,19.1,0.0,---,0.0,0.0,---,22.2,23.1,23.1,1016.2,0.0,0.0,0.0,0.04,30.8,51,19.5,32.8,9.2,1.1392,352,1,100.0
2022-07-23,2022-07-23 04:15:00,22.3,22.4,22.2,83,19.2,0.0,NO,0.0,1.6,NO,22.3,23.2,23.2,1016.1,0.0,0.0,0.0,0.041,30.7,51,19.4,32.7,9.2,1.1397,350,1,100.0
2022-07-23,2022-07-23 04:30:00,22.4,22.5,22.3,82,19.2,0.0,NO,0.0,3.2,NO,22.4,23.4,23.4,1016.3,0.0,0.0,0.0,0.043,30.7,51,19.4,32.6,9.21,1.1401,350,1,100.0
2022-07-23,2022-07-23 04:45:00,22.1,22.3,22.0,83,19.1,0.0,NO,0.0,3.2,NO,22.1,23.0,23.0,1016.4,0.0,0.0,0.0,0.039,30.6,51,19.3,32.6,9.21,1.1405,350,1,100.0
2022-07-23,2022-07-23 05:00:00,22.2,22.5,22.0,85,19.6,0.0,NO,0.0,3.2,NO,22.2,23.2,23.2,1016.5,0.0,0.0,0.0,0.041,30.6,51,19.3,32.4,9.21,1.141,352,1,100.0
2022-07-23,2022-07-23 05:15:00,22.3,22.4,22.1,83,19.3,1.6,SSE,0.4,4.8,S,22.3,23.3,23.3,1016.6,0.0,0.0,0.0,0.042,30.5,52,19.5,32.6,9.35,1.1409,351,1,100.0
2022-07-23,2022-07-23 05:30:00,22.1,22.2,22.0,84,19.2,0.0,SO,0.0,4.8,SO,22.1,23.0,23.0,1016.5,0.0,0.0,0.0,0.039,30.4,52,19.4,32.3,9.35,1.1414,351,1,100.0
2022-07-23,2022-07-23 05:45:00,22.2,22.3,22.1,84,19.3,0.0,SO,0.0,3.2,SO,22.2,23.1,23.1,1016.6,0.0,0.0,0.0,0.04,30.3,52,19.4,32.2,9.35,1.1417,349,1,100.0
2022-07-23,2022-07-23 06:00:00,22.6,22.8,22.3,83,19.5,0.0,SO,0.0,1.6,SO,22.6,23.6,23.6,1016.7,0.0,0.0,0.0,0.044,30.3,53,19.7,32.4,9.52,1.1414,351,1,100.0
2022-07-23,2022-07-23 06:15:00,23.1,23.2,22.8,81,19.6,1.6,SO,0.4,3.2,SO,23.1,24.1,24.1,1016.7,0.0,0.0,0.0,0.049,30.4,53,19.8,32.6,9.51,1.1408,351,1,100.0
2022-07-23,2022-07-23 06:30:00,23.2,23.3,23.1,81,19.7,3.2,SE,0.8,6.4,SE,23.2,24.3,24.3,1016.7,0.0,0.0,0.0,0.05,30.6,53,19.9,32.8,9.51,1.1402,351,1,100.0
2022-07-23,2022-07-23 06:45:00,23.1,23.3,23.0,79,19.3,3.2,ENE,0.8,6.4,ENE,23.1,24.2,24.2,1016.7,0.0,0.0,0.0,0.05,30.7,52,19.7,32.8,9.35,1.1402,351,1,100.0
2022-07-23,2022-07-23 07:00:00,23.7,23.9,23.3,77,19.4,1.6,ENE,0.4,6.4,ENE,23.7,24.8,24.8,1016.8,0.0,0.0,0.0,0.056,30.9,51,19.6,32.9,9.2,1.1393,350,1,100.0
2022-07-23,2022-07-23 07:15:00,24.2,24.4,23.9,75,19.5,3.2,E,0.8,8.0,E,24.2,25.4,25.4,1017.0,0.0,0.0,0.0,0.061,31.1,51,19.8,33.2,9.19,1.1386,351,1,100.0
2022-07-23,2022-07-23 07:30:00,24.7,24.8,24.4,75,19.9,3.2,E,0.8,8.0,E,24.7,26.0,26.0,1017.2,0.0,0.0,0.0,0.066,31.3,51,19.9,33.6,9.18,1.138,349,1,100.0
2022-07-23,2022-07-23 07:45:00,24.7,24.9,24.7,75,20.0,3.2,ESE,0.8,11.3,ENE,24.7,26.1,26.1,1017.2,0.0,0.0,0.0,0.067,31.3,52,20.2,33.8,9.35,1.1375,350,1,100.0
2022-07-23,2022-07-23 08:00:00,25.2,25.7,24.9,71,19.6,1.6,E,0.4,8.0,E,25.2,26.4,26.4,1017.3,0.0,0.0,0.0,0.072,31.1,52,20.0,33.3,9.35,1.1388,351,1,100.0
2022-07-23,2022-07-23 08:15:00,25.9,25.9,25.7,70,20.0,4.8,ESE,1.21,11.3,ENE,25.9,27.1,27.1,1017.4,0.0,0.0,0.0,0.079,31.2,52,20.1,33.5,9.35,1.1383,350,1,100.0
2022-07-23,2022-07-23 08:30:00,26.3,26.6,25.9,71,20.7,3.2,E,0.8,9.7,E,26.3,27.8,27.8,1017.4,0.0,0.0,0.0,0.083,31.2,52,20.2,33.6,9.35,1.138,350,1,100.0
2022-07-23,2022-07-23 08:45:00,26.4,26.5,26.4,68,20.1,4.8,ENE,1.21,11.3,ENE,26.4,27.7,27.7,1017.3,0.0,0.0,0.0,0.084,31.3,52,20.3,33.9,9.35,1.1374,348,1,100.0
2022-07-23,2022-07-23 09:00:00,26.7,27.1,26.5,66,19.8,3.2,ENE,0.8,11.3,NE,26.7,27.8,27.8,1017.3,0.0,0.0,0.0,0.087,31.3,51,20.0,33.7,9.18,1.1378,350,1,100.0
2022-07-23,2022-07-23 09:15:00,27.4,27.6,27.1,63,19.8,4.8,ESE,1.21,12.9,SE,27.4,28.8,28.8,1017.3,0.0,0.0,0.0,0.095,31.4,51,20.1,33.9,9.18,1.1373,351,1,100.0
2022-07-23,2022-07-23 09:30:00,27.9,28.4,27.5,61,19.7,3.2,ENE,0.8,14.5,ESE,27.9,29.3,29.3,1017.3,0.0,0.0,0.0,0.1,31.5,50,19.8,33.9,9.05,1.1375,350,1,100.0
2022-07-23,2022-07-23 09:45:00,28.0,28.4,27.9,63,20.3,6.4,SE,1.61,16.1,ESE,28.0,29.7,29.7,1017.2,0.0,0.0,0.0,0.101,31.6,50,19.9,34.2,9.05,1.1368,350,1,100.0
2022-07-23,2022-07-23 10:00:00,28.0,28.1,27.9,63,20.3,4.8,E,1.21,16.1,ESE,28.0,29.7,29.7,1017.2,0.0,0.0,0.0,0.101,31.7,50,20.0,34.3,9.05,1.1362,351,1,100.0
2022-07-23,2022-07-23 10:15:00,28.6,29.0,28.1,60,20.1,6.4,ENE,1.61,14.5,ENE,28.6,30.4,30.4,1017.1,0.0,0.0,0.0,0.107,31.8,50,20.1,34.5,9.05,1.1356,349,1,100.0
2022-07-23,2022-07-23 10:30:00,29.1,29.4,28.8,62,21.1,8.0,ESE,2.01,16.1,ESE,29.1,31.7,31.7,1017.0,0.0,0.0,0.0,0.112,32.0,50,20.3,34.7,9.05,1.1346,352,1,100.0
2022-07-23,2022-07-23 10:45:00,28.5,28.8,28.3,65,21.3,6.4,ESE,1.61,16.1,ESE,28.5,30.9,30.9,1017.0,0.0,0.0,0.0,0.106,32.2,51,20.7,35.2,9.15,1.1331,349,1,100.0
2022-07-23,2022-07-23 11:00:00,28.5,28.7,28.3,66,21.5,9.7,E,2.41,20.9,E,28.5,31.1,31.1,1016.9,0.0,0.0,0.0,0.106,32.2,52,21.1,35.6,9.35,1.1321,350,1,100.0
2022-07-23,2022-07-23 11:15:00,28.9,29.1,28.7,67,22.2,11.3,E,2.82,24.1,ESE,28.9,32.3,32.3,1016.7,0.0,0.0,0.0,0.111,32.3,52,21.2,35.8,9.34,1.1314,349,1,100.0
2022-07-23,2022-07-23 11:30:00,29.1,29.3,28.8,66,22.1,11.3,ENE,2.82,20.9,E,29.1,32.4,32.4,1016.7,0.0,0.0,0.0,0.112,32.4,53,21.6,36.3,9.43,1.1301,352,1,100.0
2022-07-23,2022-07-23 11:45:00,29.6,29.9,28.9,63,21.8,9.7,SE,2.41,20.9,E,29.6,32.7,32.7,1016.6,0.0,0.0,0.0,0.117,32.6,53,21.7,36.6,9.43,1.1294,351,1,100.0
2022-07-23,2022-07-23 12:00:00,29.8,30.1,29.5,65,22.5,11.3,ESE,2.82,24.1,ESE,29.8,33.7,33.7,1016.5,0.0,0.0,0.0,0.12,32.7,53,21.9,36.9,9.41,1.1284,350,1,100.0
2022-07-23,2022-07-23 12:15:00,30.0,30.3,29.6,64,22.4,9.7,ESE,2.41,20.9,ESE,30.0,33.9,33.9,1016.2,0.0,0.0,0.0,0.122,32.9,53,22.0,37.3,9.4,1.1273,350,1,100.0
2022-07-23,2022-07-23 12:30:00,29.7,30.1,29.5,64,22.2,14.5,ENE,3.62,25.7,E,29.4,33.3,33.0,1016.2,0.0,0.0,0.0,0.119,33.0,53,22.1,37.6,9.39,1.1266,351,1,100.0
2022-07-23,2022-07-23 12:45:00,29.7,29.8,29.6,65,22.4,12.9,E,3.22,27.4,E,29.6,33.3,33.2,1016.1,0.0,0.0,0.0,0.118,33.1,52,21.9,37.3,9.29,1.1267,350,1,100.0
2022-07-23,2022-07-23 13:00:00,29.8,29.8,29.6,64,22.2,14.5,ENE,3.62,29.0,E,29.5,33.4,33.1,1016.0,0.0,0.0,0.0,0.119,33.1,53,22.2,37.7,9.39,1.1261,350,1,100.0
2022-07-23,2022-07-23 13:15:00,29.9,30.2,29.7,64,22.4,11.3,ESE,2.82,22.5,ESE,29.9,33.8,33.8,1016.0,0.0,0.0,0.0,0.121,33.1,52,21.9,37.3,9.29,1.1266,351,1,100.0
2022-07-23,2022-07-23 13:30:00,30.4,31.1,29.9,56,20.6,8.0,ESE,2.01,37.0,NE,30.4,33.1,33.1,1016.0,0.0,0.0,0.0,0.126,33.2,52,22.0,37.6,9.28,1.126,349,1,100.0
2022-07-23,2022-07-23 13:45:00,31.1,31.5,30.8,55,21.0,6.4,SSE,1.61,14.5,E,31.1,33.9,33.9,1016.0,0.0,0.0,0.0,0.133,33.3,51,21.8,37.6,9.11,1.1258,349,1,100.0
2022-07-23,2022-07-23 14:00:00,30.9,31.2,30.7,56,21.1,6.4,SSE,1.61,19.3,SSE,30.9,33.9,33.9,1015.8,0.0,0.0,0.0,0.131,33.4,49,21.3,37.3,8.81,1.1261,350,1,100.0
2022-07-23,2022-07-23 14:15:00,31.7,31.8,31.2,54,21.3,8.0,S,2.01,20.9,SSO,31.7,35.1,35.1,1015.9,0.0,0.0,0.0,0.139,33.6,49,21.4,37.6,8.8,1.1253,351,1,100.0
2022-07-23,2022-07-23 14:30:00,31.4,31.8,31.3,55,21.3,8.0,S,2.01,20.9,S,31.4,34.7,34.7,1015.7,0.0,0.0,0.0,0.137,33.7,48,21.2,37.6,8.6,1.1251,350,1,100.0
2022-07-23,2022-07-23 14:45:00,31.6,31.9,31.3,56,21.7,8.0,S,2.01,20.9,S,31.6,35.2,35.2,1015.6,0.0,0.0,0.0,0.138,33.8,49,21.6,37.9,8.79,1.1241,352,1,100.0
2022-07-23,2022-07-23 15:00:00,31.1,31.3,31.0,56,21.3,9.7,S,2.41,24.1,S,31.1,34.2,34.2,1015.5,0.0,0.0,0.0,0.133,33.8,49,21.6,38.1,8.79,1.1238,351,1,100.0
2022-07-23,2022-07-23 15:15:00,31.2,31.6,30.9,55,21.1,8.0,SSO,2.01,17.7,S,31.2,34.2,34.2,1015.5,0.0,0.0,0.0,0.134,33.8,48,21.2,37.7,8.59,1.1247,351,1,100.0
2022-07-23,2022-07-23 15:30:00,31.6,31.7,31.4,54,21.1,6.4,SSO,1.61,17.7,SSO,31.6,34.8,34.8,1015.5,0.0,0.0,0.0,0.138,33.9,48,21.3,37.9,8.59,1.1241,351,1,100.0
2022-07-23,2022-07-23 15:45:00,31.4,31.7,31.2,54,21.0,8.0,SSO,2.01,19.3,SSE,31.4,34.4,34.4,1015.5,0.0,0.0,0.0,0.136,33.9,48,21.4,38.1,8.59,1.1237,349,1,100.0
2022-07-23,2022-07-23 16:00:00,31.2,31.4,31.1,54,20.8,8.0,S,2.01,19.3,SSE,31.2,34.0,34.0,1015.4,0.0,0.0,0.0,0.134,33.9,47,21.0,37.8,8.45,1.1243,352,1,100.0
2022-07-23,2022-07-23 16:15:00,31.0,31.2,30.9,55,20.9,8.0,SSO,2.01,17.7,SSO,31.0,33.8,33.8,1015.5,0.0,0.0,0.0,0.132,33.9,47,21.0,37.8,8.45,1.1244,351,1,100.0
2022-07-23,2022-07-23 16:30:00,30.7,31.0,30.6,58,21.5,8.0,SSO,2.01,19.3,S,30.7,34.1,34.1,1015.5,0.0,0.0,0.0,0.129,33.9,48,21.3,37.9,8.59,1.124,351,1,100.0
2022-07-23,2022-07-23 16:45:00,30.4,30.7,30.2,59,21.5,6.4,SSO,1.61,19.3,SO,30.4,33.8,33.8,1015.5,0.0,0.0,0.0,0.126,33.8,48,21.3,37.8,8.59,1.1243,350,1,100.0
2022-07-23,2022-07-23 17:00:00,30.3,30.5,30.1,60,21.6,8.0,SSO,2.01,20.9,SO,30.3,33.7,33.7,1015.4,0.0,0.0,0.0,0.124,33.8,49,21.6,37.9,8.79,1.1239,351,1,100.0
2022-07-23,2022-07-23 17:15:00,29.7,30.1,29.2,62,21.7,8.0,S,2.01,16.1,S,29.7,32.9,32.9,1015.4,0.0,0.0,0.0,0.119,33.7,49,21.5,37.7,8.8,1.1245,351,1,100.0
2022-07-23,2022-07-23 17:30:00,29.3,29.4,29.1,62,21.2,8.0,S,2.01,17.7,SSO,29.3,31.9,31.9,1015.4,0.0,0.0,0.0,0.114,33.4,49,21.2,37.2,8.81,1.126,351,1,100.0
2022-07-23,2022-07-23 17:45:00,29.3,29.3,29.1,61,21.0,6.4,SSO,1.61,16.1,SO,29.3,31.8,31.8,1015.4,0.0,0.0,0.0,0.114,33.2,49,21.0,36.7,8.82,1.1272,350,1,100.0
2022-07-23,2022-07-23 18:00:00,29.1,29.4,28.8,64,21.6,6.4,S,1.61,16.1,S,29.1,31.9,31.9,1015.7,0.0,0.0,0.0,0.112,33.1,50,21.2,36.7,8.99,1.1275,352,1,100.0
2022-07-23,2022-07-23 18:15:00,28.7,28.8,28.7,64,21.2,6.4,SSO,1.61,14.5,S,28.7,31.2,31.2,1015.7,0.0,0.0,0.0,0.108,32.8,51,21.4,36.6,9.13,1.1281,350,1,100.0
2022-07-23,2022-07-23 18:30:00,28.4,28.7,28.1,68,21.9,6.4,S,1.61,14.5,S,28.4,31.1,31.1,1015.8,0.0,0.0,0.0,0.105,32.7,52,21.5,36.5,9.32,1.1285,351,1,100.0
2022-07-23,2022-07-23 18:45:00,27.7,28.1,27.5,71,22.0,6.4,S,1.61,14.5,S,27.7,30.2,30.2,1016.0,0.0,0.0,0.0,0.098,32.4,53,21.6,36.3,9.43,1.1293,351,1,100.0
2022-07-23,2022-07-23 19:00:00,27.4,27.5,27.3,72,21.9,4.8,S,1.21,11.3,SSO,27.4,29.7,29.7,1016.1,0.0,0.0,0.0,0.094,32.2,54,21.7,36.0,9.65,1.1304,351,1,100.0
2022-07-23,2022-07-23 19:15:00,27.1,27.3,26.8,74,22.0,3.2,S,0.8,9.7,S,27.1,29.3,29.3,1016.2,0.0,0.0,0.0,0.091,32.2,54,21.7,36.1,9.65,1.1302,352,1,100.0
2022-07-23,2022-07-23 19:30:00,26.6,26.8,26.4,76,22.0,3.2,S,0.8,11.3,SSE,26.6,28.7,28.7,1016.3,0.0,0.0,0.0,0.086,32.2,54,21.7,36.1,9.65,1.1304,350,1,100.0
2022-07-23,2022-07-23 19:45:00,26.2,26.4,26.0,78,22.1,3.2,S,0.8,8.0,SE,26.2,28.2,28.2,1016.5,0.0,0.0,0.0,0.082,32.2,55,22.0,36.3,9.75,1.13,351,1,100.0
2022-07-23,2022-07-23 20:00:00,25.8,26.0,25.7,79,21.9,3.2,SSO,0.8,9.7,S,25.8,27.7,27.7,1016.6,0.0,0.0,0.0,0.078,32.2,55,22.0,36.2,9.75,1.1305,351,1,100.0
2022-07-23,2022-07-23 20:15:00,25.6,25.7,25.5,80,21.8,3.2,S,0.8,8.0,SSE,25.6,27.4,27.4,1016.9,0.0,0.0,0.0,0.075,32.1,55,21.9,36.1,9.75,1.1311,352,1,100.0
2022-07-23,2022-07-23 20:30:00,25.4,25.5,25.4,80,21.7,4.8,SSO,1.21,8.0,S,25.4,27.3,27.3,1017.1,0.0,0.0,0.0,0.074,32.1,55,21.9,36.0,9.76,1.1316,350,1,100.0
2022-07-23,2022-07-23 20:45:00,25.4,25.4,25.3,81,21.9,1.6,SO,0.4,4.8,SO,25.4,27.3,27.3,1017.3,0.0,0.0,0.0,0.073,32.0,55,21.8,35.9,9.76,1.1322,351,1,100.0
2022-07-23,2022-07-23 21:00:00,25.2,25.3,25.1,82,21.9,0.0,SO,0.0,1.6,SO,25.2,27.1,27.1,1017.4,0.0,0.0,0.0,0.072,31.9,56,22.1,36.0,9.96,1.132,351,1,100.0
2022-07-23,2022-07-23 21:15:00,25.0,25.1,24.9,83,21.9,0.0,SO,0.0,3.2,SO,25.0,26.9,26.9,1017.5,0.0,0.0,0.0,0.069,31.9,56,22.0,35.9,9.96,1.1325,352,1,100.0
2022-07-23,2022-07-23 21:30:00,24.9,25.0,24.9,83,21.9,0.0,SO,0.0,1.6,SO,24.9,26.8,26.8,1017.5,0.0,0.0,0.0,0.069,31.8,56,22.0,35.8,9.96,1.1328,351,1,100.0
