date,timestamp,temperature,temperature_max,temperature_min,humidity,dew,windspeed,wind_direction,wind_rec,windspeed_max,windspeed_max_direction,temperature_feeling,heat_index,thw_index,pressure,rain,rain_intensity,heat_degrees,cold_degrees,temperature_interior,humidity_interior,dew_interior,heat_index_interior,air_density_interior,wind_direction_degrees,tx_wind,iss_reception,arc_interior
2022-07-12,2022-07-12 00:15:00,23.4,23.5,23.3,63,16.0,1.6,OSO,0.4,4.8,OSO,23.4,24.0,24.0,1016.6,0.0,0.0,0.0,0.053,29.8,44,16.2,30.3,8.14,1.1486,350,1,100.0
2022-07-12,2022-07-12 00:30:00,23.3,23.5,23.2,63,15.9,1.6,NO,0.4,4.8,OSO,23.3,23.9,23.9,1016.5,0.0,0.0,0.0,0.052,29.7,44,16.2,30.2,8.14,1.1487,351,1,100.0
2022-07-12,2022-07-12 00:45:00,23.1,23.2,22.9,63,15.6,1.6,O,0.4,6.4,O,23.1,23.5,23.5,1016.5,0.0,0.0,0.0,0.049,29.6,44,16.1,30.1,8.14,1.1492,352,1,100.0
2022-07-12,2022-07-12 01:00:00,22.9,23.0,22.8,63,15.5,1.6,O,0.4,3.2,O,22.9,23.3,23.3,1016.5,0.0,0.0,0.0,0.048,29.6,44,16.1,30.1,8.14,1.1492,351,1,100.0
2022-07-12,2022-07-12 01:15:00,22.7,22.8,22.6,61,14.8,3.2,O,0.8,4.8,O,22.7,22.9,22.9,1016.4,0.0,0.0,0.0,0.045,29.5,43,15.6,29.9,7.95,1.1502,351,1,100.0
2022-07-12,2022-07-12 01:30:00,22.4,22.6,22.4,61,14.5,3.2,NO,0.8,6.4,NO,22.4,22.6,22.6,1016.4,0.0,0.0,0.0,0.043,29.4,43,15.6,29.8,7.95,1.1504,351,1,100.0
2022-07-12,2022-07-12 01:45:00,22.4,22.5,22.4,59,14.0,3.2,NO,0.8,6.4,NO,22.4,22.4,22.4,1016.4,0.0,0.0,0.0,0.043,29.3,43,15.5,29.7,7.95,1.151,352,1,100.0
2022-07-12,2022-07-12 02:00:00,22.6,22.7,22.4,57,13.6,1.6,NO,0.4,4.8,NO,22.6,22.6,22.6,1016.5,0.0,0.0,0.0,0.044,29.2,42,15.0,29.5,7.85,1.1521,350,1,100.0
2022-07-12,2022-07-12 02:15:00,22.6,22.7,22.6,53,12.5,0.0,NO,0.0,3.2,NO,22.6,22.4,22.4,1016.5,0.0,0.0,0.0,0.045,29.2,42,14.9,29.4,7.85,1.1524,350,1,100.0
2022-07-12,2022-07-12 02:30:00,22.6,22.7,22.6,52,12.3,1.6,NO,0.4,4.8,NO,22.6,22.4,22.4,1016.4,0.0,0.0,0.0,0.045,29.1,41,14.5,29.3,7.66,1.1531,351,1,100.0
