date,timestamp,temperature,temperature_max,temperature_min,humidity,dew,windspeed,wind_direction,wind_rec,windspeed_max,windspeed_max_direction,temperature_feeling,heat_index,thw_index,pressure,rain,rain_intensity,heat_degrees,cold_degrees,temperature_interior,humidity_interior,dew_interior,heat_index_interior,air_density_interior,wind_direction_degrees,tx_wind,iss_reception,arc_interior
2022-11-25,2022-11-25 00:15:00,13.5,13.5,13.4,74,9.0,0.0,ONO,0.0,1.6,ONO,13.5,13.2,13.2,1015.9,0.0,0.0,0.05,0.0,25.4,48,13.6,25.3,8.89,1.1676,350,1,100.0
2022-11-25,2022-11-25 00:30:00,13.4,13.5,13.3,74,8.9,0.0,ONO,0.0,3.2,ONO,13.4,13.1,13.1,1016.0,0.0,0.0,0.051,0.0,25.1,49,13.6,24.9,9.01,1.1694,350,1,100.0
2022-11-25,2022-11-25 00:45:00,13.3,13.4,13.3,74,8.8,0.0,ONO,0.0,3.2,ONO,13.3,13.0,13.0,1015.8,0.0,0.0,0.052,0.0,24.6,49,13.2,24.6,9.02,1.1714,351,1,100.0
2022-11-25,2022-11-25 01:00:00,13.5,13.6,13.4,76,9.4,0.0,ONO,0.0,3.2,ONO,13.5,13.2,13.2,1015.9,0.0,0.0,0.05,0.0,24.2,50,13.1,24.2,9.24,1.1733,351,1,100.0
2022-11-25,2022-11-25 01:15:00,13.6,13.7,13.6,77,9.7,0.0,ONO,0.0,3.2,ONO,13.6,13.4,13.4,1015.8,0.0,0.0,0.049,0.0,23.7,50,12.7,23.7,9.25,1.1754,349,1,100.0
2022-11-25,2022-11-25 01:30:00,13.4,13.6,13.3,77,9.5,0.0,,0.0,0.0,,13.4,13.2,13.2,1015.7,0.0,0.0,0.051,0.0,23.3,51,12.6,23.2,9.37,1.1769,351,1,100.0
2022-11-25,2022-11-25 01:45:00,13.2,13.3,13.1,78,9.5,0.0,ONO,0.0,3.2,ONO,13.2,13.0,13.0,1015.8,0.0,0.0,0.053,0.0,23.0,52,12.6,22.9,9.58,1.1783,350,1,100.0
2022-11-25,2022-11-25 02:00:00,12.9,13.1,12.8,80,9.5,1.6,ONO,0.4,8.0,ONO,12.9,12.7,12.7,1015.5,0.0,0.0,0.057,0.0,22.7,52,12.3,22.4,9.59,1.1797,350,1,100.0
2022-11-25,2022-11-25 02:15:00,12.9,13.0,12.8,79,9.3,3.2,O,0.8,11.3,NO,12.9,12.7,12.7,1015.7,0.0,0.0,0.057,0.0,22.3,52,12.0,21.9,9.61,1.1816,350,1,100.0
2022-11-25,2022-11-25 02:30:00,12.9,13.0,12.9,79,9.4,3.2,ONO,0.8,9.7,O,12.9,12.8,12.8,1015.8,0.0,0.0,0.056,0.0,22.1,53,12.0,21.6,9.78,1.1828,349,1,100.0
2022-11-25,2022-11-25 02:45:00,13.0,13.1,12.9,80,9.6,3.2,ONO,0.8,9.7,ONO,13.0,12.8,12.8,1015.9,0.0,0.0,0.056,0.0,21.8,53,11.8,21.3,9.8,1.184,351,1,100.0
2022-11-25,2022-11-25 03:00:00,13.1,13.2,13.1,79,9.5,4.8,O,1.21,11.3,ONO,13.1,12.9,12.9,1016.0,0.0,0.0,0.054,0.0,21.6,54,11.9,21.0,9.93,1.1849,352,1,100.0
2022-11-25,2022-11-25 03:15:00,13.2,13.2,13.1,79,9.6,1.6,ONO,0.4,8.0,O,13.2,12.9,12.9,1016.0,0.0,0.0,0.054,0.0,21.4,54,11.7,20.7,9.94,1.1861,349,1,100.0
2022-11-25,2022-11-25 03:30:00,13.1,13.1,13.0,79,9.5,1.6,ONO,0.4,8.0,OSO,13.1,12.9,12.9,1016.3,0.0,0.0,0.055,0.0,21.2,54,11.5,20.5,9.95,1.1872,351,1,100.0
