date,timestamp,temperature,temperature_max,temperature_min,humidity,dew,windspeed,wind_direction,wind_rec,windspeed_max,windspeed_max_direction,temperature_feeling,heat_index,thw_index,pressure,rain,rain_intensity,heat_degrees,cold_degrees,temperature_interior,humidity_interior,dew_interior,heat_index_interior,air_density_interior,wind_direction_degrees,tx_wind,iss_reception,arc_interior
2024-06-12,2024-06-12 00:15:00,14.2,14.3,14.2,97,13.8,1.6,ENE,0.4,4.8,ENE,14.2,14.4,14.4,1016.5,0.0,0.0,0.043,0.0,21.8,60,13.7,21.6,11.03,1.1828,350,1,100.0
2024-06-12,2024-06-12 00:30:00,14.3,14.3,14.2,97,13.8,1.6,ENE,0.4,4.8,ENE,14.3,14.4,14.4,1016.3,0.0,0.0,0.042,0.0,21.8,60,13.7,21.6,11.03,1.1826,349,1,100.0
2024-06-12,2024-06-12 00:45:00,14.3,14.3,14.2,97,13.8,1.6,ENE,0.4,3.2,ENE,14.3,14.4,14.4,1016.3,0.0,0.0,0.042,0.0,21.7,60,13.6,21.4,11.03,1.1832,350,1,100.0
2024-06-12,2024-06-12 01:00:00,14.3,14.3,14.3,97,13.8,1.6,ENE,0.4,4.8,ENE,14.3,14.4,14.4,1016.1,0.0,0.0,0.042,0.0,21.6,60,13.5,21.3,11.03,1.1832,352,1,100.0
2024-06-12,2024-06-12 01:15:00,14.3,14.3,14.3,97,13.8,0.0,ENE,0.0,4.8,ENE,14.3,14.4,14.4,1016.1,0.0,0.0,0.042,0.0,21.6,60,13.5,21.2,11.03,1.1835,350,1,100.0
2024-06-12,2024-06-12 01:30:00,14.3,14.4,14.3,97,13.9,1.6,ENE,0.4,4.8,ENE,14.3,14.5,14.5,1015.9,0.0,0.0,0.042,0.0,21.6,60,13.5,21.2,11.03,1.1833,350,1,100.0
2024-06-12,2024-06-12 01:45:00,14.4,14.4,14.4,97,13.9,1.6,O,0.4,4.8,O,14.4,14.6,14.6,1015.8,0.0,0.0,0.041,0.0,21.5,60,13.4,21.2,11.04,1.1835,351,1,100.0
2024-06-12,2024-06-12 02:00:00,14.4,14.5,14.4,97,14.0,1.6,O,0.4,3.2,O,14.4,14.6,14.6,1015.8,0.2,0.0,0.041,0.0,21.4,60,13.4,21.1,11.04,1.1837,351,1,100.0
2024-06-12,2024-06-12 02:15:00,14.5,14.5,14.4,97,14.0,1.6,O,0.4,3.2,O,14.5,14.7,14.7,1015.7,0.0,0.0,0.04,0.0,21.4,60,13.3,21.0,11.04,1.1839,350,1,100.0
2024-06-12,2024-06-12 02:30:00,14.5,14.5,14.4,97,14.0,0.0,O,0.0,3.2,O,14.5,14.7,14.7,1015.8,0.0,0.0,0.04,0.0,21.3,60,13.2,20.9,11.04,1.1843,351,1,100.0
2024-06-12,2024-06-12 02:45:00,14.4,14.5,14.4,97,14.0,1.6,O,0.4,3.2,O,14.4,14.6,14.6,1015.7,0.0,0.0,0.041,0.0,21.3,60,13.2,20.9,11.04,1.1842,351,1,100.0
2024-06-12,2024-06-12 03:00:00,14.4,14.5,14.4,97,14.0,1.6,O,0.4,3.2,O,14.4,14.6,14.6,1015.7,0.0,0.0,0.041,0.0,21.3,60,13.2,20.9,11.04,1.1844,350,1,100.0
2024-06-12,2024-06-12 03:15:00,14.4,14.5,14.4,97,14.0,1.6,O,0.4,4.8,O,14.4,14.6,14.6,1015.5,0.0,0.0,0.041,0.0,21.2,60,13.1,20.8,11.05,1.1845,352,1,100.0
2024-06-12,2024-06-12 03:30:00,14.4,14.4,14.3,97,14.0,3.2,O,0.8,6.4,NO,14.4,14.6,14.6,1015.5,0.0,0.0,0.041,0.0,21.2,60,13.1,20.7,11.05,1.1848,351,1,100.0
2024-06-12,2024-06-12 03:45:00,14.3,14.4,14.3,97,13.9,3.2,ONO,0.8,8.0,ONO,14.3,14.5,14.5,1015.5,0.0,0.0,0.042,0.0,21.1,60,13.0,20.7,11.05,1.1851,351,1,100.0
2024-06-12,2024-06-12 04:00:00,14.3,14.3,14.2,97,13.8,3.2,ONO,0.8,8.0,NO,14.3,14.4,14.4,1015.5,0.0,0.0,0.042,0.0,21.1,60,13.0,20.7,11.05,1.1851,350,1,100.0
2024-06-12,2024-06-12 04:15:00,14.1,14.2,13.8,97,13.6,1.6,NNO,0.4,4.8,NNO,14.1,14.2,14.2,1015.5,0.0,0.0,0.045,0.0,21.1,60,13.0,20.6,11.05,1.1854,351,1,100.0
2024-06-12,2024-06-12 04:30:00,13.9,14.1,13.8,97,13.5,0.0,NNO,0.0,3.2,NNO,13.9,14.1,14.1,1015.8,0.0,0.0,0.046,0.0,21.0,60,12.9,20.6,11.05,1.186,351,1,100.0
2024-06-12,2024-06-12 04:45:00,14.2,14.3,14.0,97,13.7,0.0,NNO,0.0,1.6,NNO,14.2,14.3,14.3,1015.8,0.0,0.0,0.043,0.0,21.1,60,13.0,20.7,11.05,1.1855,350,1,100.0
2024-06-12,2024-06-12 05:00:00,14.4,14.4,14.3,97,13.9,0.0,NNO,0.0,3.2,NNO,14.4,14.6,14.6,1015.8,0.0,0.0,0.041,0.0,21.4,60,13.3,21.0,11.04,1.184,351,1,100.0
2024-06-12,2024-06-12 05:15:00,14.4,14.6,14.4,97,14.0,1.6,NNO,0.4,4.8,NNO,14.4,14.6,14.6,1015.9,0.0,0.0,0.041,0.0,21.6,59,13.2,21.2,10.92,1.1835,351,1,100.0
2024-06-12,2024-06-12 05:30:00,14.6,14.6,14.5,97,14.1,0.0,NNO,0.0,3.2,NNO,14.6,14.8,14.8,1016.0,0.0,0.0,0.039,0.0,21.8,59,13.5,21.6,10.9,1.1822,352,1,100.0
2024-06-12,2024-06-12 05:45:00,14.7,14.7,14.6,97,14.2,1.6,NNO,0.4,3.2,NNO,14.7,14.9,14.9,1016.0,0.0,0.0,0.038,0.0,21.9,59,13.6,21.7,10.89,1.1817,350,1,100.0
2024-06-12,2024-06-12 06:00:00,14.7,14.8,14.7,97,14.3,0.0,,0.0,0.0,,14.7,14.9,14.9,1016.0,0.0,0.0,0.038,0.0,22.2,59,13.8,22.1,10.87,1.1805,351,1,100.0
2024-06-12,2024-06-12 06:15:00,15.1,15.4,14.8,98,14.8,0.0,NNO,0.0,1.6,NNO,15.1,15.4,15.4,1016.0,0.0,0.0,0.034,0.0,22.6,58,13.9,22.7,10.64,1.1786,350,1,100.0
2024-06-12,2024-06-12 06:30:00,15.5,15.7,15.4,97,15.0,0.0,NNO,0.0,1.6,NNO,15.5,15.8,15.8,1016.1,0.0,0.0,0.03,0.0,23.4,57,14.4,23.6,10.39,1.1751,352,1,100.0
